66.35
68.27
60.88
58.16
48.45
62.58
71.81
52.43
55.59
68.63
78.7
74.4
66.52
53.62
73.51
70.16
76.93
65.29
80.77
72.77
71.47
67.67
80.83
51.85
65.22
86.61
66.9
59.25
63.73
73.55
79.7
82.78
68.88
86.43
63.12
82.69
62.87
81.36
74.12
66.6
66.52
64.37
72.76
81.59
68.9
52.07
81.42
52.48
70.42
79.56
56.98
72.54
65.59
76.63
80.95
72.26
46.27
63.02
60.79
66.55
70.78
79.28
78.38
53.08
60.05
59.77
67.52
75.75
67.56
74.84
65.13
76.62
68.69
69.78
68.87
68.26
65.23
73.06
53.76
55.52
69.01
68.98
78.69
84.11
70.84
73.79
74.14
70.22
59.08
65.81
79.08
71.68
51.2
67.67
78.9
75.22
71.7
70.4
85.04
71.8
66.59
66.73
65.09
89.55
69.19
80.29
72.22
71.7
78.85
71.48
59.08
70.44
72.49
61.52
74.57
76.61
73.81
66.92
62.62
79.24
66.5
56.88
74.11
76.24
69.73
46.61
64.79
50.02
74.62
81.02
71
77.18
53.66
70.21
69.19
78.93
79.69
79.96
76.99
79
83.71
46.07
80.36
46.16
78.73
77.6
59.07
64.39
60.11
54.53
82
84.14
79.6
58.56
64.07
49.54
66.04
66.29
82.68
57.84
68.07
48.61
65.13
77.24
62.76
73.84
75.7
68.76
52.88
71.45
65.84
75.65
61.97
75.33
57.12
72.24
84.26
74.15
71.25
66.83
56.56
74.65
70.79
66.11
66.19
62.06
55.34
65.97
60.81
73.08
72.51
73.91
81.21
59.03
45.81
74.27
63.14
65.13
66.58
56.87
88.94
54.72
75.64
56.37
86.5
68.81
72.1
72.48
83.87
56.97
66.16
66.92
76.45
77.97
71.91
52.78
73.58
65.9
80.2
69.24
62.72
63.66
74.52
72.99
72.89
76.95
78.47
70.55
69.05
75.01
68.53
67.71
69.26
80.34
75.14
81.42
72.43
85.39
71.39
82.59
83.46
80.52
60.1
69.15
74.93
56.5
58.5
83.75
71.45
71.14
63.38
56.8
76.28
68.94
63.89
73.19
76.32
77.47
74.51
72.82
86.4
74.06
75.4
88.85
65.53
73.62
74.98
83.42
53.13
83.45
76.39
81.22
53.29
82.36
54.16
70.75
58.81
63.86
75.9
74.36
50.87
64.47
73.28
79.37
69.97
76.81
50.61
76.52
79.41
66.36
48.25
73.35
43.52
76.08
75.75
75.82
66.69
71.47
59.55
65.72
67.56
72.04
72.22
87.64
50.46
63.93
68.35
66.98
63.94
63.91
69.11
51.05
61.25
62.91
74.84
83.2
63.96
70.67
78.66
73.03
72.77
77.3
79.81
73.87
55.08
55.44
61.29
73.36
54.85
72.44
76.08
78.2
57.6
62.5
62.01
66.68
57.36
71.85
52.76
72.47
56.8
69.85
88.7
62.93
64.85
76.92
68.86
87.97
84.44
69.67
77.65
74.3
52.77
76.75
68.75
52.77
69.64
71.38
73.76
75.58
76.79
75.87
66.49
64.99
73.41
72.08
88.1
68.84
69.51
70.14
62.77
82.9
74.8
55.45
66.41
55.48
62.77
70.83
77.41
80.13
57.69
71.92
51.36
68.08
70.42
74.2
80.64
88.26
76.53
48.1
75.02
58.75
76.95
62.55
67.85
76.47
81.25
56.74
70.69
68.32
72.18
76.93
69.84
87.02
59.5
64.57
79.19
68.15
76.89
65.46
66.84
77.38
69.19
68.2
59.72
80.63
60.45
57.76
55.08
86.41
70.46
58.46
73.44
42.69
61.14
68.68
69.5
55.17
71.88
80.07
67.3
76.95
83.45
86.02
74.71
58.26
58.79
83.28
69.62
67.16
62.51
66.85
48.98
71.95
68.94
45.41
66.81
67.35
72.42
77.82
64.25
61.68
68.69
70.1
81.84
67.22
82.25
59.84
69.71
52.88
72.11
45.31
88.85
46.16
74.17
66.87
80.33
85.88
81.75
50.2
65.77
61.94
70.93
53.01
57.75
61.9
68.75
66.59
69.28
60.83
65.46
78.59
80.23
56.54
72.05
70.81
66.58
60.49
75.28
72.98
63.6
72.94
75.19
55.56
56.29
73.45
66.63
70.7
61.53
67.32
52.98
69.46
69.72
68.13
69.27
69.14
68.34
70.38
68.85
67.52
72.29
70.54
75.52
74.92
79.28
75.63
76.01
80.04
49.38
82.96
70.34
64.73
63.37
72.25
56.59
68.65
63.08
63.61
54.24
67.94
81.39
69.13
74.72
63
73.77
82.43
61.47
73.2
70.32
73.71
65.9
57.42
66.67
70.49
73.99
84.94
71.28
61.78
67.64
81.52
68.75
75.07
87.94
75.98
79.64
66.61
59.02
77.18
91.09
81.91
65.56
82.05
50.39
70.02
79.72
81.58
70.76
78.33
77.97
68.07
68.65
75.07
66.62
64.1
71.73
65.65
79.3
61.04
76.8
86.14
66.58
76.73
74.9
58.1
65.8
79.32
59.99
74.07
83.91
66.49
75.92
72.54
70.28
59.22
64.07
65.77
46.16
86.91
68.65
82.42
67.54
72.6
86.51
78.39
61.64
75.48
69.01
86.32
69.93
84.9
75.25
70.19
68.93
74.24
55.19
59.91
78.19
67.82
65.46
67.24
81.43
57.12
69.87
54.43
73.69
53.45
69.24
76.93
70.77
69.4
59.69
70.16
71.44
81.71
84.38
74.3
69.46
69.29
55.42
60.1
74.38
54.77
51.68
82.19
77.29
72.54
58.68
75.53
59.5
81.34
78.12
63.2
79.86
64.18
68.08
61.5
75.22
72.41
74.95
79.61
66.81
66.63
61.67
67.94
64.16
61.69
79.31
53.85
79.05
67.97
66.96
78.48
65.27
71.02
67.71
73.8
82.57
64.42
59
81.51
79.11
67.81
59.48
78.78
66.35
69.7
69.71
69.61
65.64
48.62
65.5
54.29
49.14
73.44
57.82
74.14
48.71
66.34
72.72
82.8
52.19
67.43
52.73
74.34
72.25
83.85
76.15
57.92
69.62
83.63
76.16
82.65
64.99
85.88
46.45
68.99
56.44
59.6
73.67
67.42
82.21
73.21
68.46
69.72
66.5
88.43
51.63
64.95
67.4
53.42
69.03
72.62
72.41
86.65
72.96
65.55
76.97
65.62
67.19
56.92
88.04
87.65
63.63
68.17
56.27
61.41
75.73
68.79
89.26
